label,Ver,Last-Modified-JST,feed_start_date,feed_end_date,feed_version,feed_publisher_name,license_name,url
魚津市　予約式あいのりタクシー おもてなし魚津直行便,2,2023-03-13 08:31,20230313,20240317,2023,魚津タクシー協会,CC 0,https://api.gtfs-data.jp/v2/organizations/uozucity/feeds/omotenashi/files/feed.zip?rid=next
魚津市　魚津市民バス,1,2023-05-25 09:13,20230401,20240331,2023:作成/西沢ツールver7.77,魚津市産業建設部都市計画課,CC 0,https://api.gtfs-data.jp/v2/organizations/uozucity/feeds/junkai/files/feed.zip
魚津市　魚津市民バス,2,2023-05-25 09:13,20230401,20240331,2023:作成/西沢ツールver7.77,魚津市産業建設部都市計画課,CC 0,https://api.gtfs-data.jp/v2/organizations/uozucity/feeds/junkai/files/feed.zip?rid=next
滑川市　のる my car,1,,,,,,CC 0,https://www.city.namerikawa.toyama.jp/material/files/group/10/city_namerikawa_gtfs.zip
滑川市　のる my car,1,,,,,,CC 0,https://toyama-pref.box.com/shared/static/jpxqjqmxqrbu47o2f45i84f3m43qkxzi.zip
滑川市　のる my car,1,2022-12-04 21:00,20220518,20230531,20220601_2022年06月01日（改正） その筋屋 1.473,滑川市,CC 0,https://api.gtfs-data.jp/v2/organizations/namerikawacity/feeds/norumycar/files/feed.zip
滑川市　のる my car,2,,,,,,CC 0,https://api.gtfs-data.jp/v2/organizations/namerikawacity/feeds/norumycar/files/feed.zip?rid=next
黒部市　市内路線バス（石田三日市線・愛本コミュニティタクシー）,1,,20230401,20240331,20230401_2023年04月01日（【黒部市】黒部市内路線バス平日 石田・愛本 GTFS－JP） その筋屋 1.564,黒部市,CC 0,https://toyama-pref.box.com/shared/static/3vqbuvgk41hq3k47bf8b5iit989vrbbl.zip
黒部市　市内路線バス（新幹線生地線）,1,,20230401,20240331,20230401_2023年04月01日（【黒部市】黒部市内路線バス平日 新幹線生地 GTFS－JP） その筋屋 1.564,黒部市,CC 0,https://toyama-pref.box.com/shared/static/y8rvyr2h3dtbz1tu0c2hm78teuvwqwcy.zip
黒部市　市内路線バス（石田三日市線・愛本コミュニティタクシー）,1,2023-03-17 11:21,20230401,20240331,20230401_2023年04月01日（【黒部市】黒部市内路線バス平日 石田・愛本 GTFS－JP） その筋屋 1.564,黒部市,CC 0,https://api.gtfs-data.jp/v2/organizations/kurobecity/feeds/ishida-aimoto/files/feed.zip
黒部市　市内路線バス（石田三日市線・愛本コミュニティタクシー）,2,2023-03-17 11:21,20230401,20240331,20230401_2023年04月01日（【黒部市】黒部市内路線バス平日 石田・愛本 GTFS－JP） その筋屋 1.564,黒部市,CC 0,https://api.gtfs-data.jp/v2/organizations/kurobecity/feeds/ishida-aimoto/files/feed.zip?rid=next
黒部市　市内路線バス（新幹線生地線）,1,2023-03-17 11:21,20230401,20240331,20230401_2023年04月01日（【黒部市】黒部市内路線バス平日 新幹線生地 GTFS－JP） その筋屋 1.564,黒部市,CC 0,https://api.gtfs-data.jp/v2/organizations/kurobecity/feeds/shinkansenikujisen/files/feed.zip
黒部市　市内路線バス（新幹線生地線）,2,2023-03-17 11:21,20230401,20240331,20230401_2023年04月01日（【黒部市】黒部市内路線バス平日 新幹線生地 GTFS－JP） その筋屋 1.564,黒部市,CC 0,https://api.gtfs-data.jp/v2/organizations/kurobecity/feeds/shinkansenikujisen/files/feed.zip?rid=next
砺波市　砺波市営バス,1,,20211215,20230930,20210401_2021年04月01日（改正） その筋屋 1.542,砺波市,CC 0,https://toyama-pref.box.com/shared/static/70l7nwf33az6y13k4hzyc1gw679enkss.zip
砺波市　砺波市営バス,1,2022-12-04 21:08,20220120,20230930,20210401_2021年04月01日（改正） その筋屋 1.552,砺波市,CC 0,https://api.gtfs-data.jp/v2/organizations/tonamicity/feeds/tonamishieibasu/files/feed.zip
砺波市　砺波市営バス,2,2022-12-04 21:08,20220120,20230930,20210401_2021年04月01日（改正） その筋屋 1.552,砺波市,CC 0,https://api.gtfs-data.jp/v2/organizations/tonamicity/feeds/tonamishieibasu/files/feed.zip?rid=next
小矢部市　小矢部市営バス（メルバス・乗合タクシー）,1,,20220421,20231231,20181127_2018年11月27日（小矢部市営バス） その筋屋 1.500,小矢部市,CC 0,https://toyama-pref.box.com/shared/static/8xvzsmuxou6kj8moe999t5r0dah953ov.zip
小矢部市　小矢部市営バス（メルバス・乗合タクシー）,1,2022-12-04 21:13,20220421,20231231,20181127_2018年11月27日（小矢部市営バス） その筋屋 1.500,小矢部市,CC 0,https://api.gtfs-data.jp/v2/organizations/oyabecity/feeds/oyabecitybus/files/feed.zip
小矢部市　小矢部市営バス（メルバス・乗合タクシー）,2,2022-12-04 21:13,20220421,20231231,20181127_2018年11月27日（小矢部市営バス） その筋屋 1.500,小矢部市,CC 0,https://api.gtfs-data.jp/v2/organizations/oyabecity/feeds/oyabecitybus/files/feed.zip?rid=next
南砺市　なんバス（南砺市営バス）,1,,20230401,20240331,,富山県南砺市政策推進課,CC 0,https://toyama-pref.box.com/shared/static/u4kmkwax5vbrctr2rshqkh1wzyx6qr9u.zip
南砺市　なんバス（南砺市営バス）,1,2023-03-27 13:11,20230401,20240331,,富山県南砺市政策推進課,CC 0,https://api.gtfs-data.jp/v2/organizations/nantocity/feeds/nanbus/files/feed.zip
南砺市　なんバス（南砺市営バス）,2,2023-03-27 13:11,20230401,20240331,,富山県南砺市政策推進課,CC 0,https://api.gtfs-data.jp/v2/organizations/nantocity/feeds/nanbus/files/feed.zip?rid=next
上市町　上市町営バス（県サイト）,1,,20230401,20240331,2020ｖ1-2023年03月27日 13時25分43秒-西沢ツールver8.18,富山県上市町企画課,CC 0,https://toyama-pref.box.com/shared/static/endsdhfeo2xhkrx4pghgflixbj9zy35i.zip
上市町　上市町営バス,1,2023-03-28 09:42,20230401,20240331,2020ｖ1-2023年03月27日 13時25分43秒-西沢ツールver8.18,富山県上市町企画課,CC 0,https://api.gtfs-data.jp/v2/organizations/kamiichitown/feeds/kamiichi/files/feed.zip
上市町　上市町営バス,2,2023-03-28 09:42,20230401,20240331,2020ｖ1-2023年03月27日 13時25分43秒-西沢ツールver8.18,富山県上市町企画課,CC 0,https://api.gtfs-data.jp/v2/organizations/kamiichitown/feeds/kamiichi/files/feed.zip?rid=next
立山町　立山町営バス（県サイト）,1,,20230401,20240331,2023v1-2023年04月05日 18時07分47秒-西沢ツールver8.19,富山県立山町,CC 0,https://toyama-pref.box.com/shared/static/8u3d410n3ioow5juxkce2ocg0vynisw7.zip
[gtfs-data] 立山町　立山町営バス,1,2023-04-07 19:01,20230415,20240331,2023v1-2023年04月07日 18時13分52秒-西沢ツールver8.19,富山県立山町,CC 0,https://api.gtfs-data.jp/v2/organizations/tateyamatown/feeds/tateyama/files/feed.zip
[gtfs-data] 立山町　立山町営バス,2,2023-04-07 19:01,20230415,20240331,2023v1-2023年04月07日 18時13分52秒-西沢ツールver8.19,富山県立山町,CC 0,https://api.gtfs-data.jp/v2/organizations/tateyamatown/feeds/tateyama/files/feed.zip?rid=next
入善町　入善町営バス「のらんマイ・カー」,1,2022-06-20 17:44,20180801,20200331,2018v,富山県入善町,CC 0,https://www.town.nyuzen.toyama.jp/material/files/group/3/town_nyuzen_noran_gtfs.zip
入善町　入善町営バス「のらんマイ・カー」（県サイト掲載版）,1,,20220401,20240331,2022v,富山県入善町,CC 0,https://toyama-pref.box.com/shared/static/5e0royc3l3tun4vpjie0qmqpfbztj08n.zip
入善町　入善町営バス「のらんマイ・カー」,1,2022-12-04 21:45,20220401,20240331,2022v,富山県入善町,CC 0,https://api.gtfs-data.jp/v2/organizations/nyuzentown/feeds/noranmaicar/files/feed.zip
入善町　入善町営バス「のらんマイ・カー」,2,2022-12-04 21:45,20220401,20240331,2022v,富山県入善町,CC 0,https://api.gtfs-data.jp/v2/organizations/nyuzentown/feeds/noranmaicar/files/feed.zip?rid=next
朝日町　あさひまちバス（県サイト）,1,,20230318,20240317,20230318_2023年03月18日（2023年03月18日【改正】あさひまちバス） その筋屋 1.552,朝日町役場　住民・子ども課,CC 0,https://toyama-pref.box.com/shared/static/etmkuksc9ynw52uhu4lr9bgfehxthea6.zip
朝日町　あさひまちバス,1,2023-03-01 10:50,20230318,20240317,20230318_2023年03月18日（2023年03月18日【改正】あさひまちバス） その筋屋 1.552,朝日町役場　住民・子ども課,CC 0,https://api.gtfs-data.jp/v2/organizations/toyama-asahitown/feeds/asahimachibus/files/feed.zip
朝日町　あさひまちバス,2,2023-03-01 10:50,20230318,20240317,20230318_2023年03月18日（2023年03月18日【改正】あさひまちバス） その筋屋 1.552,朝日町役場　住民・子ども課,CC 0,https://api.gtfs-data.jp/v2/organizations/toyama-asahitown/feeds/asahimachibus/files/feed.zip?rid=next
富山地鉄バス（富山地方鉄道）,1,,20230414,20240413,20230401_2023年04月01日（富山地鉄バス R5.4.1ダイヤ改正） その筋屋 1.486,富山地方鉄道株式会社,CC 0,https://toyama-pref.box.com/shared/static/96fo9k5gmz6qwlk8xfjz0bo8vl6mhta9.zip
富山地鉄市内電車,1,,20230417,20240416,20210721_2021年07月21日（R3.3.21改正　富山駅分断無） その筋屋 1.609,富山地方鉄道株式会社,CC 0,https://toyama-pref.box.com/shared/static/asr4jglw9sm038qq20h1pqxdg7eqk669.zip
[gtfs-data] 富山地鉄バス（富山地方鉄道）,1,2023-04-06 09:54,20230403,20240402,20230401_2023年04月01日（富山地鉄バス R5.4.1ダイヤ改正） その筋屋 1.486,富山地方鉄道株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/chitetsu/feeds/chitetsubus/files/feed.zip
[gtfs-data] 富山地鉄バス（富山地方鉄道）,2,2023-04-06 09:54,20230403,20240402,20230401_2023年04月01日（富山地鉄バス R5.4.1ダイヤ改正） その筋屋 1.486,富山地方鉄道株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/chitetsu/feeds/chitetsubus/files/feed.zip?rid=next
[gtfs-data] 富山地鉄市内電車,1,2023-05-18 08:33,20230417,20240416,20210721_2021年07月21日（R3.3.21改正　富山駅分断無） その筋屋 1.609,富山地方鉄道株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/chitetsu/feeds/chitetsushinaidensha/files/feed.zip
[gtfs-data] 富山地鉄市内電車,2,2023-05-18 08:33,20230417,20240416,20210721_2021年07月21日（R3.3.21改正　富山駅分断無） その筋屋 1.609,富山地方鉄道株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/chitetsu/feeds/chitetsushinaidensha/files/feed.zip?rid=next
[gtfs-data] 西日本ジェイアールバス　名金線,1,2022-12-04 14:54,20220401,20220630,20220401_gtfs-jp_v3,富山県交通政策局,CC 0,https://api.gtfs-data.jp/v2/organizations/nishinihonjrbus/feeds/meikinsen/files/feed.zip
[gtfs-data] 西日本ジェイアールバス　名金線,2,,,,,,CC 0,https://api.gtfs-data.jp/v2/organizations/nishinihonjrbus/feeds/meikinsen/files/feed.zip?rid=next
加越能バス　一般路線,1,,20230522,20240521,20230522_2023年05月22日（加越能バスproj一般路線ひみ番屋街なし　くりから　法科大） その筋屋 1.623,加越能バス株式会社,CC 0,https://toyama-pref.box.com/shared/static/ufgq55b2oxb6i0b15r9ih9q82w3q3jj5.zip
加越能バス　世界遺産バス,1,,20230318,20240317,20221001_2022年10月01日（加越能バスproj世界遺産バス　１日４往復に） その筋屋 1.623,加越能バス株式会社,CC 0,https://toyama-pref.box.com/shared/static/ix5so7pza4m5d5yo3ikbfv4xk4tms80x.zip
加能越バス　氷見市街地周遊バス,1,,20230318,20240317,20191201_2019年12月01日（加越能バスprojひみ番屋街） その筋屋 1.623,加越能バス株式会社,CC 0,https://toyama-pref.box.com/shared/static/tdu8l9t46rifwo2vx8a5o1qede4g3xhc.zip
[gtfs-data] 加越能バス　一般路線,1,2023-03-28 09:26,20230401,20240331,20230401_2023年04月01日（加越能バスproj一般路線ひみ番屋街なし　くりから　法科大） その筋屋 1.623,加越能バス株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunouippan/files/feed.zip
[gtfs-data] 加越能バス　一般路線,2,2023-03-28 09:26,20230401,20240331,20230401_2023年04月01日（加越能バスproj一般路線ひみ番屋街なし　くりから　法科大） その筋屋 1.623,加越能バス株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunouippan/files/feed.zip?rid=next
[gtfs-data] 加越能バス　世界遺産バス,1,2023-03-20 09:48,20230318,20240317,20221001_2022年10月01日（加越能バスproj世界遺産バス　１日４往復に） その筋屋 1.623,加越能バス株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunousekaiisan/files/feed.zip
[gtfs-data] 加越能バス　世界遺産バス,2,2023-03-20 09:48,20230318,20240317,20221001_2022年10月01日（加越能バスproj世界遺産バス　１日４往復に） その筋屋 1.623,加越能バス株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunousekaiisan/files/feed.zip?rid=next
[gtfs-data] 加能越バス　氷見市街地周遊バス,1,2023-03-20 09:48,20230318,20240317,20191201_2019年12月01日（加越能バスprojひみ番屋街） その筋屋 1.623,加越能バス株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunouhimi/files/feed.zip
[gtfs-data] 加能越バス　氷見市街地周遊バス,2,2023-03-20 09:48,20230318,20240317,20191201_2019年12月01日（加越能バスprojひみ番屋街） その筋屋 1.623,加越能バス株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunouhimi/files/feed.zip?rid=next
万葉線,1,,20230524,20240523,20200501_2020年05月01日（改正） その筋屋 1.645,万葉線株式会社,CC 0,https://toyama-pref.box.com/shared/static/hc26ot69inx8rzcfukozh69tklqodlnt.zip
万葉線,1,2023-05-24 19:35,20230524,20240523,20200501_2020年05月01日（改正） その筋屋 1.645,万葉線株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/manyosen/feeds/manyosen/files/feed.zip
万葉線,2,2023-05-24 19:35,20230524,20240523,20200501_2020年05月01日（改正） その筋屋 1.645,万葉線株式会社,CC 0,https://api.gtfs-data.jp/v2/organizations/manyosen/feeds/manyosen/files/feed.zip?rid=next
能美市　のみバス,1,,,,,,CC BY 4.0,https://www.city.nomi.ishikawa.jp/www/contents/1001000000402/simple/nomi_GTFS2021.zip
野々市市　のっティ・のんキー,1,,,,,,CC BY 4.0,https://www.city.nonoichi.lg.jp/img/opendata/notty_current.zip
志賀町コミュニティバス（しかばす）,1,,,,,,CC BY 4.0,https://www.town.shika.lg.jp/data/open/cnt/3/4031/1/gtfs_data.zip
金沢ふらっとバス,1,2023-02-21 09:08,20230401,20240331,2023/04/01改正,金沢市,CC BY 2.1,https://catalog-data.city.kanazawa.ishikawa.jp/dataset/1196beb4-f9f9-463c-9723-5b38d8127425/resource/191bd7bd-8e97-4919-b3ad-a87757993a79/download/20230401.zip
白山市コミュニティバス「めぐーる」,1,,,,,,CC BY 4.0,https://www.city.hakusan.lg.jp/_res/projects/default_project/_page_/001/003/950/bus-hakusancity-ishikawa-jp.zip
白山市コミュニティバス「めぐーる」,1,2023-03-15 16:54,20230401,20240331,20230401_2023年04月01日（R5めぐーる改正）,白山市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/hakusancity/feeds/hakusan_bus_meguru/files/feed.zip
白山市コミュニティバス「めぐーる」,2,2023-03-15 16:54,20230401,20240331,20230401_2023年04月01日（R5めぐーる改正）,白山市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/hakusancity/feeds/hakusan_bus_meguru/files/feed.zip?rid=next
鯖江市　つつじバス,1,2023-06-02 11:41,20230401,20270331,2023v1,SabaeCityOffice,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/gtfs_sabae.zip
福井市　海岸地域バス,1,2023-06-02 11:41,20230401,20240331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/kaigan_bus.zip
福井市　清水地域バス,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/simizu_bus.zip
福井市　乗合タクシー　高屋・本郷ルート,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/noriaitaxi.zip
福井市　コミュニティバスOKABO,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/okabo_bus.zip
福井市　ふくふく号・鶉山バス,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/uzura_bus.zip
福井市　酒生いきいきバス,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/sakou_bus.zip
福井市　殿下かじかポッポー,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/tengakajika_bus.zip
福井市　日新さんさんバス,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/nishin_bus.zip
福井市　美山地域バス,1,2023-06-02 11:41,20230401,20240331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/miyama_bus.zip
福井市　森田地区コミュニティバス「もりたん」,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/moritan_bus.zip
福井市　東郷おつくねバス,1,2023-06-02 11:41,20220401,20230331,,福井市,CC BY 2.1,https://www.pref.fukui.lg.jp/doc/dx-suishin/opendata/gtfs_jp_d/fil/togo_bus.zip
